APITime,NO,NO2,NOx
04/12/2013 14:07:27,1.2,8.5,9.7
04/12/2013 14:07:28,1.2,8.5,9.6
04/12/2013 14:07:29,1.2,8.4,9.6
04/12/2013 14:07:31,1.2,8.4,9.6
04/12/2013 14:07:32,1.2,8.4,9.6
04/12/2013 14:07:33,1.2,8.4,9.6
04/12/2013 14:07:35,1.2,8.4,9.6
04/12/2013 14:07:36,1.2,8.4,9.6
04/12/2013 14:07:37,1.2,8.3,9.5
04/12/2013 14:07:39,1.2,8.3,9.5
04/12/2013 14:07:40,1.2,8.3,9.5
04/12/2013 14:07:42,1.2,8.3,9.5
04/12/2013 14:07:43,1.2,8.3,9.5
04/12/2013 14:07:44,1.2,8.3,9.5
04/12/2013 14:07:46,1.2,8.2,9.3
04/12/2013 14:07:47,1.2,8.2,9.3
04/12/2013 14:07:48,1.2,8.2,9.3
04/12/2013 14:07:50,1.2,8.2,9.3
04/12/2013 14:07:51,1.2,8.2,9.3
04/12/2013 14:07:52,1.2,8.2,9.3
04/12/2013 14:07:54,1.2,8.2,9.3
04/12/2013 14:07:55,1.2,8.2,9.3
04/12/2013 14:07:56,1.2,8.2,9.3
04/12/2013 14:07:58,1.2,8.2,9.3
04/12/2013 14:07:59,1.1,8.1,9.2
04/12/2013 14:08:00,1.1,8.1,9.2
04/12/2013 14:08:02,1.1,8.1,9.2
04/12/2013 14:08:03,1.1,8.1,9.2
04/12/2013 14:08:04,1.1,8.1,9.2
04/12/2013 14:08:06,1.1,8.1,9.2
04/12/2013 14:08:07,1.1,8.0,9.1
04/12/2013 14:08:08,1.1,8.0,9.1
04/12/2013 14:08:10,1.1,8.0,9.1
04/12/2013 14:08:11,1.1,8.0,9.1
04/12/2013 14:08:12,1.1,8.0,9.1
04/12/2013 14:08:14,1.1,8.0,9.1
04/12/2013 14:08:15,1.1,8.0,9.1
04/12/2013 14:08:16,1.1,7.9,9.0
04/12/2013 14:08:18,1.1,7.9,9.0
04/12/2013 14:08:19,1.1,7.9,9.0
04/12/2013 14:08:20,1.1,7.9,9.0
04/12/2013 14:08:22,1.1,7.9,9.0
04/12/2013 14:08:23,1.1,7.9,9.0
04/12/2013 14:08:24,1.1,7.7,8.8
04/12/2013 14:08:26,1.1,7.7,8.8
04/12/2013 14:08:27,1.1,7.7,8.8
04/12/2013 14:08:28,1.1,7.7,8.8
04/12/2013 14:08:30,1.1,7.7,8.8
04/12/2013 14:08:31,1.1,7.7,8.8
04/12/2013 14:08:32,1.1,7.7,8.8
04/12/2013 14:08:34,1.1,7.7,8.7
04/12/2013 14:08:35,1.1,7.7,8.7
04/12/2013 14:08:36,1.1,7.7,8.7
04/12/2013 14:08:38,1.1,7.7,8.7
04/12/2013 14:08:39,1.1,7.7,8.7
04/12/2013 14:08:41,1.1,7.7,8.7
04/12/2013 14:08:42,1.0,7.6,8.6
04/12/2013 14:08:43,1.0,7.6,8.6
04/12/2013 14:08:45,1.0,7.6,8.6
04/12/2013 14:08:46,1.0,7.6,8.6
04/12/2013 14:08:47,1.0,7.6,8.6
04/12/2013 14:08:49,1.0,7.6,8.6
04/12/2013 14:08:50,1.0,7.6,8.6
04/12/2013 14:08:51,1.0,7.4,8.4
04/12/2013 14:08:53,1.0,7.4,8.4
04/12/2013 14:08:54,1.0,7.4,8.4
04/12/2013 14:08:55,1.0,7.4,8.4
04/12/2013 14:08:57,1.0,7.4,8.4
04/12/2013 14:08:58,1.0,7.4,8.4
04/12/2013 14:08:59,1.0,7.4,8.4
04/12/2013 14:09:01,1.0,7.4,8.4
04/12/2013 14:09:02,1.0,7.4,8.4
04/12/2013 14:09:03,1.0,7.3,8.3
04/12/2013 14:09:05,1.0,7.3,8.3
04/12/2013 14:09:06,1.0,7.3,8.3
04/12/2013 14:09:07,1.0,7.3,8.3
04/12/2013 14:09:09,1.0,7.3,8.3
04/12/2013 14:09:10,1.0,7.3,8.3
04/12/2013 14:09:11,1.0,7.3,8.3
04/12/2013 14:09:13,1.0,7.2,8.2
04/12/2013 14:09:14,1.0,7.2,8.2
04/12/2013 14:09:15,1.0,7.2,8.2
04/12/2013 14:09:17,1.0,7.2,8.2
04/12/2013 14:09:18,1.0,7.2,8.2
04/12/2013 14:09:19,1.0,7.2,8.2
04/12/2013 14:09:21,1.0,7.2,8.2
04/12/2013 14:09:22,1.0,7.2,8.2
04/12/2013 14:09:23,1.0,7.2,8.2
04/12/2013 14:09:25,1.0,7.2,8.2
04/12/2013 14:09:26,1.0,7.2,8.2
04/12/2013 14:09:27,1.0,7.2,8.2
04/12/2013 14:09:29,1.0,7.2,8.2
04/12/2013 14:09:30,1.0,7.1,8.1
04/12/2013 14:09:32,1.0,7.1,8.1
04/12/2013 14:09:33,1.0,7.1,8.1
04/12/2013 14:09:34,1.0,7.1,8.1
04/12/2013 14:09:36,1.0,7.1,8.1
04/12/2013 14:09:37,1.0,7.1,8.1
04/12/2013 14:09:38,1.0,7.1,8.1
04/12/2013 14:09:40,1.0,7.1,8.1
04/12/2013 14:09:41,1.0,7.1,8.1
04/12/2013 14:09:42,1.0,7.1,8.1
04/12/2013 14:09:44,1.0,7.1,8.1
04/12/2013 14:09:45,1.0,7.1,8.1
04/12/2013 14:09:46,1.0,7.1,8.1
04/12/2013 14:09:48,1.0,7.1,8.1
04/12/2013 14:09:49,1.0,7.1,8.1
04/12/2013 14:09:50,1.0,7.1,8.1
04/12/2013 14:09:52,1.0,7.1,8.1
04/12/2013 14:09:53,1.0,7.1,8.1
04/12/2013 14:09:54,1.0,7.1,8.1
04/12/2013 14:09:56,1.0,7.1,8.1
04/12/2013 14:09:57,1.0,7.1,8.1
04/12/2013 14:09:58,1.0,7.1,8.1
04/12/2013 14:10:00,1.0,7.1,8.1
04/12/2013 14:10:01,1.0,7.1,8.1
04/12/2013 14:10:02,1.0,7.1,8.1
04/12/2013 14:10:04,1.0,7.1,8.1
04/12/2013 14:10:05,1.0,7.1,8.1
04/12/2013 14:10:06,1.0,7.1,8.1
04/12/2013 14:10:08,1.0,7.1,8.1
04/12/2013 14:10:09,1.0,7.0,8.1
04/12/2013 14:10:11,1.0,7.0,8.1
04/12/2013 14:10:12,1.0,7.0,8.1
04/12/2013 14:10:13,1.0,7.0,8.1
04/12/2013 14:10:14,1.0,7.0,8.1
04/12/2013 14:10:16,1.0,7.0,8.1
04/12/2013 14:10:17,1.1,7.0,8.1
04/12/2013 14:10:18,1.1,7.0,8.1
04/12/2013 14:10:20,1.1,7.0,8.1
04/12/2013 14:10:21,1.1,7.0,8.1
04/12/2013 14:10:23,1.1,7.0,8.1
04/12/2013 14:10:24,1.1,7.0,8.1
04/12/2013 14:10:25,1.0,7.0,8.0
04/12/2013 14:10:27,1.0,7.0,8.0
04/12/2013 14:10:28,1.0,7.0,8.0
04/12/2013 14:10:29,1.0,7.0,8.0
04/12/2013 14:10:31,1.0,7.0,8.0
04/12/2013 14:10:32,1.0,7.0,8.0
04/12/2013 14:10:33,1.0,7.0,8.0
04/12/2013 14:10:35,1.1,7.0,8.0
04/12/2013 14:10:36,1.1,7.0,8.0
04/12/2013 14:10:37,1.1,7.0,8.0
04/12/2013 14:10:39,1.1,7.0,8.0
04/12/2013 14:10:40,1.1,7.0,8.0
04/12/2013 14:10:41,1.1,7.0,8.0
04/12/2013 14:10:43,1.0,7.0,8.0
04/12/2013 14:10:44,1.0,7.0,8.0
04/12/2013 14:10:45,1.0,7.0,8.0
04/12/2013 14:10:47,1.0,7.0,8.0
04/12/2013 14:10:48,1.0,7.0,8.0
04/12/2013 14:10:49,1.0,7.0,8.0
04/12/2013 14:10:51,1.0,7.0,8.0
04/12/2013 14:10:52,1.0,7.0,8.0
04/12/2013 14:10:53,1.0,7.0,8.0
04/12/2013 14:10:55,1.0,7.0,8.0
04/12/2013 14:10:56,1.0,7.0,8.0
04/12/2013 14:10:57,1.0,7.0,8.0
04/12/2013 14:10:59,1.0,7.0,8.0
04/12/2013 14:11:00,1.0,7.0,8.0
04/12/2013 14:11:02,1.0,7.0,8.0
04/12/2013 14:11:03,1.0,7.0,8.0
04/12/2013 14:11:04,1.0,7.0,8.0
04/12/2013 14:11:06,1.0,7.0,8.0
04/12/2013 14:11:07,1.0,7.0,8.0
04/12/2013 14:11:08,1.0,7.0,8.0
04/12/2013 14:11:10,1.0,7.0,8.0
04/12/2013 14:11:11,1.0,7.0,8.0
04/12/2013 14:11:12,1.0,7.0,8.0
04/12/2013 14:11:14,1.0,6.9,7.9
04/12/2013 14:11:15,1.0,6.9,7.9
04/12/2013 14:11:16,1.0,6.9,7.9
04/12/2013 14:11:18,1.0,6.9,7.9
04/12/2013 14:11:19,1.0,6.9,7.9
04/12/2013 14:11:20,1.0,6.9,7.9
04/12/2013 14:11:22,0.9,6.9,7.9
04/12/2013 14:11:23,0.9,6.9,7.9
04/12/2013 14:11:24,0.9,6.9,7.9
04/12/2013 14:11:26,0.9,6.9,7.9
04/12/2013 14:11:27,0.9,6.9,7.9
04/12/2013 14:11:28,0.9,6.9,7.9
04/12/2013 14:11:30,0.9,6.9,7.9
04/12/2013 14:11:31,1.0,6.9,7.8
04/12/2013 14:11:32,1.0,6.9,7.8
04/12/2013 14:11:34,1.0,6.9,7.8
04/12/2013 14:11:35,1.0,6.9,7.8
04/12/2013 14:11:36,1.0,6.9,7.8
04/12/2013 14:11:38,1.0,6.9,7.8
04/12/2013 14:11:39,1.0,6.8,7.8
04/12/2013 14:11:40,1.0,6.8,7.8
04/12/2013 14:11:42,1.0,6.8,7.8
04/12/2013 14:11:43,1.0,6.8,7.8
04/12/2013 14:11:45,1.0,6.8,7.8
04/12/2013 14:11:46,1.0,6.8,7.8
04/12/2013 14:11:47,1.0,6.8,7.8
04/12/2013 14:11:49,1.0,6.8,7.8
04/12/2013 14:11:50,1.0,6.8,7.8
04/12/2013 14:11:51,1.0,6.8,7.8
04/12/2013 14:11:53,1.0,6.8,7.8
04/12/2013 14:11:54,1.0,6.8,7.8
04/12/2013 14:11:55,1.0,6.8,7.8
04/12/2013 14:11:57,1.0,6.8,7.8
04/12/2013 14:11:58,1.0,6.8,7.8
04/12/2013 14:11:59,1.0,6.8,7.8
04/12/2013 14:12:01,1.0,6.8,7.8
04/12/2013 14:12:02,1.0,6.8,7.8
04/12/2013 14:12:03,1.0,6.8,7.8
04/12/2013 14:12:05,1.0,6.8,7.7
04/12/2013 14:12:06,1.0,6.8,7.7
04/12/2013 14:12:07,1.0,6.8,7.7
04/12/2013 14:12:09,1.0,6.8,7.7
04/12/2013 14:12:10,1.0,6.8,7.7
04/12/2013 14:12:11,1.0,6.8,7.7
04/12/2013 14:12:13,1.0,6.8,7.7
04/12/2013 14:12:14,1.0,6.8,7.7
04/12/2013 14:12:15,1.0,6.8,7.7
04/12/2013 14:12:17,1.0,6.8,7.7
04/12/2013 14:12:18,1.0,6.8,7.8
04/12/2013 14:12:19,1.0,6.8,7.8
04/12/2013 14:12:21,1.0,6.8,7.8
04/12/2013 14:12:22,1.0,6.8,7.8
04/12/2013 14:12:23,1.0,6.8,7.8
04/12/2013 14:12:25,1.0,6.8,7.8
04/12/2013 14:12:26,1.0,6.8,7.8
04/12/2013 14:12:28,1.0,6.8,7.8
04/12/2013 14:12:29,1.0,6.8,7.8
04/12/2013 14:12:30,1.0,6.8,7.8
04/12/2013 14:12:32,1.0,6.8,7.8
04/12/2013 14:12:33,1.0,6.8,7.8
04/12/2013 14:12:34,1.0,6.8,7.8
04/12/2013 14:12:36,0.9,6.8,7.8
04/12/2013 14:12:37,0.9,6.8,7.8
04/12/2013 14:12:38,0.9,6.8,7.8
04/12/2013 14:12:40,0.9,6.8,7.8
04/12/2013 14:12:41,0.9,6.8,7.8
04/12/2013 14:12:42,0.9,6.8,7.8
04/12/2013 14:12:44,1.0,6.8,7.8
04/12/2013 14:12:45,1.0,6.8,7.8
04/12/2013 14:12:46,1.0,6.8,7.8
04/12/2013 14:12:48,1.0,6.8,7.8
04/12/2013 14:12:49,1.0,6.8,7.8
04/12/2013 14:12:50,1.0,6.8,7.8
04/12/2013 14:12:52,1.0,6.8,7.8
04/12/2013 14:12:53,0.9,6.8,7.8
04/12/2013 14:12:54,0.9,6.8,7.8
04/12/2013 14:12:56,0.9,6.8,7.8
04/12/2013 14:12:57,0.9,6.8,7.8
04/12/2013 14:12:58,0.9,6.8,7.8
04/12/2013 14:13:00,0.9,6.8,7.8
04/12/2013 14:13:01,0.9,6.8,7.7
04/12/2013 14:13:03,0.9,6.8,7.7
04/12/2013 14:13:04,0.9,6.8,7.7
04/12/2013 14:13:05,0.9,6.8,7.7
04/12/2013 14:13:06,0.9,6.8,7.7
04/12/2013 14:13:08,0.9,6.8,7.7
04/12/2013 14:13:09,0.9,6.8,7.7
04/12/2013 14:13:11,0.9,6.8,7.7
04/12/2013 14:13:12,0.9,6.8,7.7
04/12/2013 14:13:13,0.9,6.8,7.7
04/12/2013 14:13:15,0.9,6.8,7.7
04/12/2013 14:13:16,0.9,6.8,7.7
04/12/2013 14:13:17,0.9,6.8,7.7
04/12/2013 14:13:19,0.9,6.8,7.7
04/12/2013 14:13:20,0.9,6.8,7.7
04/12/2013 14:13:21,0.9,6.8,7.7
04/12/2013 14:13:23,1.0,6.8,7.7
04/12/2013 14:13:24,1.0,6.8,7.7
04/12/2013 14:13:25,1.0,6.8,7.7
04/12/2013 14:13:27,1.0,6.8,7.7
04/12/2013 14:13:28,1.0,6.8,7.7
04/12/2013 14:13:29,1.0,6.8,7.7
04/12/2013 14:13:31,1.0,6.8,7.7
04/12/2013 14:13:32,1.0,6.8,7.7
04/12/2013 14:13:33,1.0,6.8,7.7
04/12/2013 14:13:35,1.0,6.8,7.7
04/12/2013 14:13:36,1.0,6.8,7.7
04/12/2013 14:13:37,1.0,6.8,7.7
04/12/2013 14:13:39,1.0,6.8,7.7
04/12/2013 14:13:40,0.9,6.8,7.7
04/12/2013 14:13:41,0.9,6.8,7.7
04/12/2013 14:13:43,0.9,6.8,7.7
04/12/2013 14:13:44,0.9,6.8,7.7
04/12/2013 14:13:45,0.9,6.8,7.7
04/12/2013 14:13:47,0.9,6.8,7.7
04/12/2013 14:13:48,0.9,6.8,7.7
04/12/2013 14:13:49,0.9,6.7,7.6
04/12/2013 14:13:51,0.9,6.7,7.6
04/12/2013 14:13:52,0.9,6.7,7.6
04/12/2013 14:13:53,0.9,6.7,7.6
04/12/2013 14:13:55,0.9,6.7,7.6
04/12/2013 14:13:56,0.9,6.7,7.6
04/12/2013 14:13:57,0.9,6.7,7.5
04/12/2013 14:13:59,0.9,6.7,7.5
04/12/2013 14:14:00,0.9,6.7,7.5
04/12/2013 14:14:01,0.9,6.7,7.5
04/12/2013 14:14:03,0.9,6.7,7.5
04/12/2013 14:14:04,0.9,6.7,7.5
04/12/2013 14:14:06,0.9,6.6,7.5
04/12/2013 14:14:07,0.8,6.6,7.5
04/12/2013 14:14:08,0.8,6.6,7.5
04/12/2013 14:14:10,0.8,6.6,7.5
04/12/2013 14:14:11,0.8,6.6,7.5
04/12/2013 14:14:12,0.8,6.6,7.5
04/12/2013 14:14:14,0.8,6.6,7.5
04/12/2013 14:14:15,0.8,6.6,7.4
04/12/2013 14:14:16,0.8,6.6,7.4
04/12/2013 14:14:18,0.8,6.6,7.4
04/12/2013 14:14:19,0.8,6.6,7.4
04/12/2013 14:14:20,0.8,6.6,7.4
04/12/2013 14:14:22,0.8,6.6,7.4
04/12/2013 14:14:23,0.8,6.6,7.4
04/12/2013 14:14:24,0.8,6.6,7.4
04/12/2013 14:14:26,0.8,6.6,7.4
04/12/2013 14:14:27,0.8,6.6,7.4
04/12/2013 14:14:28,0.8,6.6,7.4
04/12/2013 14:14:30,0.8,6.6,7.4
04/12/2013 14:14:31,0.8,6.6,7.4
04/12/2013 14:14:32,0.8,6.6,7.4
04/12/2013 14:14:34,0.8,6.6,7.4
04/12/2013 14:14:35,0.8,6.6,7.4
04/12/2013 14:14:36,0.8,6.7,7.5
04/12/2013 14:14:38,0.8,6.7,7.5
04/12/2013 14:14:39,0.8,6.7,7.5
04/12/2013 14:14:40,0.8,6.7,7.5
04/12/2013 14:14:42,0.8,6.7,7.5
04/12/2013 14:14:43,0.8,6.7,7.5
04/12/2013 14:14:45,0.9,6.7,7.6
04/12/2013 14:14:46,0.9,6.7,7.6
04/12/2013 14:14:47,0.9,6.7,7.6
04/12/2013 14:14:48,0.9,6.7,7.6
04/12/2013 14:14:50,0.9,6.7,7.6
04/12/2013 14:14:51,0.9,6.7,7.6
04/12/2013 14:14:52,0.9,6.7,7.6
04/12/2013 14:14:54,0.9,6.8,7.7
04/12/2013 14:14:55,0.9,6.8,7.7
04/12/2013 14:14:57,0.9,6.8,7.7
04/12/2013 14:14:58,0.9,6.8,7.7
04/12/2013 14:14:59,0.9,6.8,7.7
04/12/2013 14:15:01,0.9,6.8,7.7
04/12/2013 14:15:02,1.0,6.8,7.8
04/12/2013 14:15:03,1.0,6.8,7.8
04/12/2013 14:15:05,1.0,6.8,7.8
04/12/2013 14:15:06,1.0,6.8,7.8
04/12/2013 14:15:07,1.0,6.8,7.8
04/12/2013 14:15:09,1.0,6.8,7.8
04/12/2013 14:15:10,1.0,6.8,7.8
04/12/2013 14:15:11,1.1,7.0,8.1
04/12/2013 14:15:13,1.1,7.0,8.1
04/12/2013 14:15:14,1.1,7.0,8.1
04/12/2013 14:15:15,1.1,7.0,8.1
04/12/2013 14:15:17,1.1,7.0,8.1
04/12/2013 14:15:18,1.1,7.0,8.1
04/12/2013 14:15:19,1.2,7.2,8.4
04/12/2013 14:15:21,1.2,7.2,8.4
04/12/2013 14:15:22,1.2,7.2,8.4
04/12/2013 14:15:23,1.2,7.2,8.4
04/12/2013 14:15:25,1.2,7.2,8.4
04/12/2013 14:15:26,1.2,7.2,8.4
04/12/2013 14:15:27,1.2,7.2,8.4
04/12/2013 14:15:29,1.2,7.2,8.4
04/12/2013 14:15:30,1.2,7.2,8.4
04/12/2013 14:15:31,1.2,7.2,8.4
04/12/2013 14:15:33,1.3,7.5,8.8
04/12/2013 14:15:34,1.3,7.5,8.8
04/12/2013 14:15:35,1.3,7.5,8.8
04/12/2013 14:15:37,1.3,7.5,8.8
04/12/2013 14:15:38,1.3,7.5,8.8
04/12/2013 14:15:40,1.3,7.5,8.8
04/12/2013 14:15:41,1.5,7.7,9.2
04/12/2013 14:15:42,1.5,7.7,9.2
04/12/2013 14:15:44,1.5,7.7,9.2
04/12/2013 14:15:45,1.5,7.7,9.2
04/12/2013 14:15:46,1.5,7.7,9.2
04/12/2013 14:15:48,1.5,7.7,9.2
04/12/2013 14:15:49,1.5,7.7,9.5
04/12/2013 14:15:50,1.6,7.9,9.5
04/12/2013 14:15:52,1.6,7.9,9.5
04/12/2013 14:15:53,1.6,7.9,9.5
04/12/2013 14:15:54,1.6,7.9,9.5
04/12/2013 14:15:56,1.6,7.9,9.5
04/12/2013 14:15:57,1.6,7.9,9.5
04/12/2013 14:15:58,1.7,8.3,9.9
04/12/2013 14:16:00,1.7,8.3,9.9
04/12/2013 14:16:01,1.7,8.3,9.9
04/12/2013 14:16:02,1.7,8.3,9.9
04/12/2013 14:16:04,1.7,8.3,9.9
04/12/2013 14:16:05,1.7,8.3,9.9
04/12/2013 14:16:06,1.9,8.5,10.4
04/12/2013 14:16:08,1.9,8.5,10.4
04/12/2013 14:16:09,1.9,8.5,10.4
04/12/2013 14:16:10,1.9,8.5,10.4
04/12/2013 14:16:12,1.9,8.5,10.4
04/12/2013 14:16:13,1.9,8.5,10.4
04/12/2013 14:16:14,1.9,8.5,10.4
04/12/2013 14:16:16,2.1,8.9,11.0
04/12/2013 14:16:17,2.1,8.9,11.0
04/12/2013 14:16:19,2.1,8.9,11.0
04/12/2013 14:16:20,2.1,8.9,11.0
04/12/2013 14:16:21,2.1,8.9,11.0
04/12/2013 14:16:23,2.1,8.9,11.0
04/12/2013 14:16:24,2.2,9.4,11.6
04/12/2013 14:16:25,2.2,9.4,11.6
04/12/2013 14:16:27,2.2,9.4,11.6
04/12/2013 14:16:28,2.2,9.4,11.6
04/12/2013 14:16:29,2.2,9.4,11.6
04/12/2013 14:16:31,2.2,9.4,11.6
04/12/2013 14:16:32,2.2,9.4,11.6
04/12/2013 14:16:33,2.2,9.4,11.6
04/12/2013 14:16:35,2.2,9.4,11.6
04/12/2013 14:16:36,2.2,9.4,11.6
04/12/2013 14:16:37,2.4,9.9,12.3
04/12/2013 14:16:39,2.4,9.9,12.3
04/12/2013 14:16:40,2.4,9.9,12.3
04/12/2013 14:16:41,2.4,9.9,12.3
04/12/2013 14:16:43,2.4,9.9,12.3
04/12/2013 14:16:44,2.4,9.9,12.3
04/12/2013 14:16:45,2.6,10.3,12.9
04/12/2013 14:16:47,2.6,10.3,12.9
04/12/2013 14:16:48,2.6,10.3,12.9
04/12/2013 14:16:49,2.6,10.3,12.9
04/12/2013 14:16:51,2.6,10.3,12.9
04/12/2013 14:16:52,2.6,10.3,12.9
04/12/2013 14:16:53,2.6,10.3,12.9
04/12/2013 14:16:55,9.2,25.8,35.0
04/12/2013 14:16:56,9.2,25.8,35.0
04/12/2013 14:16:58,9.2,25.8,35.0
04/12/2013 14:16:59,9.2,25.8,35.0
04/12/2013 14:17:00,9.2,25.8,35.0
04/12/2013 14:17:02,9.2,25.8,35.0
04/12/2013 14:17:03,9.1,26.2,35.4
04/12/2013 14:17:04,9.1,26.2,35.4
04/12/2013 14:17:06,9.1,26.2,35.4
04/12/2013 14:17:07,9.1,26.2,35.4
04/12/2013 14:17:08,9.1,26.2,35.4
04/12/2013 14:17:10,9.1,26.2,35.4
04/12/2013 14:17:11,9.1,26.2,35.4
04/12/2013 14:17:12,10.3,26.5,36.8
04/12/2013 14:17:14,10.3,26.5,36.8
04/12/2013 14:17:15,10.3,26.5,36.8
04/12/2013 14:17:16,10.3,26.5,36.8
04/12/2013 14:17:18,10.3,26.5,36.8
04/12/2013 14:17:19,10.3,26.5,36.8
04/12/2013 14:17:20,11.6,28.6,40.3
04/12/2013 14:17:22,11.6,28.6,40.3
04/12/2013 14:17:23,11.6,28.6,40.3
04/12/2013 14:17:25,11.6,28.6,40.3
04/12/2013 14:17:26,11.6,28.6,40.3
04/12/2013 14:17:27,11.6,28.6,40.3
04/12/2013 14:17:29,11.6,28.6,41.6
04/12/2013 14:17:30,12.1,29.5,41.6
04/12/2013 14:17:31,12.1,29.5,41.6
04/12/2013 14:17:33,12.1,29.5,41.6
04/12/2013 14:17:34,12.1,29.5,41.6
04/12/2013 14:17:35,12.1,29.5,41.6
04/12/2013 14:17:37,12.1,29.5,41.6
04/12/2013 14:17:38,12.1,29.5,41.6
04/12/2013 14:17:39,12.1,29.5,41.6
04/12/2013 14:17:41,12.1,29.5,41.6
04/12/2013 14:17:42,12.9,30.9,43.8
04/12/2013 14:17:44,12.9,30.9,43.8
04/12/2013 14:17:45,12.9,30.9,43.8
04/12/2013 14:17:46,12.9,30.9,43.8
04/12/2013 14:17:48,12.9,30.9,43.8
04/12/2013 14:17:49,12.9,30.9,43.8
04/12/2013 14:17:50,12.9,30.9,45.1
04/12/2013 14:17:52,13.8,31.3,45.1
04/12/2013 14:17:53,13.8,31.3,45.1
04/12/2013 14:17:54,13.8,31.3,45.1
04/12/2013 14:17:56,13.8,31.3,45.1
04/12/2013 14:17:57,13.8,31.3,45.1
04/12/2013 14:17:58,13.8,31.3,45.1
04/12/2013 14:18:00,14.7,32.8,47.5
04/12/2013 14:18:01,14.7,32.8,47.5
04/12/2013 14:18:02,14.7,32.8,47.5
04/12/2013 14:18:04,14.7,32.8,47.5
04/12/2013 14:18:05,14.7,32.8,47.5
04/12/2013 14:18:07,14.7,32.8,47.5
04/12/2013 14:18:08,15.5,32.9,48.3
04/12/2013 14:18:09,15.5,32.9,48.3
04/12/2013 14:18:11,15.5,32.9,48.3
04/12/2013 14:18:12,15.5,32.9,48.3
04/12/2013 14:18:13,15.5,32.9,48.3
04/12/2013 14:18:15,15.5,32.9,48.3
04/12/2013 14:18:16,15.5,32.9,48.3
04/12/2013 14:18:18,16.2,31.6,47.8
04/12/2013 14:18:19,16.2,31.6,47.8
04/12/2013 14:18:20,16.2,31.6,47.8
04/12/2013 14:18:22,16.2,31.6,47.8
04/12/2013 14:18:23,16.2,31.6,47.8
04/12/2013 14:18:24,16.2,31.6,47.8
04/12/2013 14:18:26,17.4,32.7,50.1
04/12/2013 14:18:27,17.4,32.7,50.1
04/12/2013 14:18:28,17.4,32.7,50.1
04/12/2013 14:18:30,17.4,32.7,50.1
04/12/2013 14:18:31,17.4,32.7,50.1
04/12/2013 14:18:32,17.4,32.7,50.1
04/12/2013 14:18:34,18.8,32.9,51.7
04/12/2013 14:18:35,18.8,32.9,51.7
04/12/2013 14:18:37,18.8,32.9,51.7
04/12/2013 14:18:38,18.8,32.9,51.7
04/12/2013 14:18:39,18.8,32.9,51.7
04/12/2013 14:18:41,18.8,32.9,51.7
04/12/2013 14:18:42,18.8,32.9,51.7
04/12/2013 14:18:43,18.8,32.9,51.7
04/12/2013 14:18:45,18.8,32.9,51.7
04/12/2013 14:18:46,18.8,32.9,51.7
04/12/2013 14:18:48,20.3,33.3,53.6
04/12/2013 14:18:49,20.3,33.3,53.6
04/12/2013 14:18:50,20.3,33.3,53.6
04/12/2013 14:18:52,20.3,33.3,53.6
04/12/2013 14:18:53,20.3,33.3,53.6
04/12/2013 14:18:54,20.3,33.3,53.6
04/12/2013 14:18:56,22.7,32.4,55.1
04/12/2013 14:18:57,22.7,32.4,55.1
04/12/2013 14:18:58,22.7,32.4,55.1
04/12/2013 14:19:00,22.7,32.4,55.1
04/12/2013 14:19:01,22.7,32.4,55.1
04/12/2013 14:19:02,22.7,32.4,55.1
04/12/2013 14:19:04,22.7,37.7,61.5
04/12/2013 14:19:05,23.8,37.7,61.5
04/12/2013 14:19:07,23.8,37.7,61.5
04/12/2013 14:19:08,23.8,37.7,61.5
04/12/2013 14:19:09,23.8,37.7,61.5
04/12/2013 14:19:11,23.8,37.7,61.5
04/12/2013 14:19:12,23.8,37.7,61.5
04/12/2013 14:19:13,24.7,40.9,65.5
04/12/2013 14:19:15,24.7,40.9,65.5
04/12/2013 14:19:16,24.7,40.9,65.5
04/12/2013 14:19:17,24.7,40.9,65.5
04/12/2013 14:19:19,24.7,40.9,65.5
04/12/2013 14:19:20,24.7,40.9,65.5
04/12/2013 14:19:21,26.5,42.8,69.2
04/12/2013 14:19:23,26.5,42.8,69.2
04/12/2013 14:19:24,26.5,42.8,69.2
04/12/2013 14:19:26,26.5,42.8,69.2
04/12/2013 14:19:27,26.5,42.8,69.2
04/12/2013 14:19:28,26.5,42.8,69.2
04/12/2013 14:19:30,26.5,42.8,69.2
04/12/2013 14:19:31,26.6,43.2,69.7
04/12/2013 14:19:32,26.6,43.2,69.7
04/12/2013 14:19:34,26.6,43.2,69.7
04/12/2013 14:19:35,26.6,43.2,69.7
04/12/2013 14:19:37,26.6,43.2,69.7
04/12/2013 14:19:38,26.6,43.2,69.7
04/12/2013 14:19:39,26.9,42.7,69.6
04/12/2013 14:19:41,26.9,42.7,69.6
04/12/2013 14:19:42,26.9,42.7,69.6
04/12/2013 14:19:43,26.9,42.7,69.6
04/12/2013 14:19:45,26.9,42.7,69.6
04/12/2013 14:19:46,26.9,42.7,69.6
04/12/2013 14:19:47,26.9,42.7,69.6
04/12/2013 14:19:49,26.9,42.7,69.6
04/12/2013 14:19:50,26.9,42.7,69.6
04/12/2013 14:19:51,26.9,42.9,69.9
04/12/2013 14:19:53,27.0,42.9,69.9
04/12/2013 14:19:54,27.0,42.9,69.9
04/12/2013 14:19:56,27.0,42.9,69.9
04/12/2013 14:19:57,27.0,42.9,69.9
04/12/2013 14:19:58,27.0,42.9,69.9
